,track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
146,3tSmXSxaAnU1EPGKa6NytH,In the End,Linkin Park,68,0.555,0.844,3,-6.567,0,0.0554,0.00834,0.0,0.0895,0.464,105.195,3.61,4
147,0FNbYwWgqo2vSGJTRtx6Zu,"Scenes from an Italian Restaurant - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,22,0.312,0.942,0,-5.715,1,0.135,0.0263,1.58e-05,0.952,0.198,101.148,8.08,4
148,2f5N826udWfjT9iomeaBJt,If You're Gone,Matchbox Twenty,68,0.544,0.659,9,-7.191,1,0.0298,0.427,1.33e-06,0.126,0.361,109.933,4.58,4
149,7vOlYjKm47NGjA9kANMbZF,"Golden Years - Live, Glastonbury, 2000",David Bowie,28,0.57,0.907,6,-8.382,0,0.0602,0.0248,0.00771,0.92,0.697,108.012,4.12,4
150,7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton,71,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14e-05,0.326,0.766,88.009,4.37,4
151,317QyXQVmNPYcjUCeMJp6i,"New York State of Mind - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,23,0.37,0.648,0,-8.66,1,0.0884,0.266,0.000104,0.985,0.25,118.775,8.48,4
152,3WibbMr6canxRJXhNtAvLU,B.O.B. - Bombs Over Baghdad,Outkast,66,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,5.07,4
153,2bTgD1i4bFvohxvQb8Cemv,"My Life - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,24,0.486,0.944,2,-5.529,1,0.0849,0.0138,0.000627,0.889,0.512,126.957,5.79,4
154,5rAxhWcgFng3s570sGO2F8,A Place for My Head,Linkin Park,71,0.603,0.908,11,-5.254,1,0.184,0.0144,0.0,0.671,0.457,133.063,3.08,4
155,75bRsBnOhp9Cy239HMwil3,The Year Before The Year 2000,Les Savy Fav,16,0.592,0.733,7,-4.317,1,0.0523,0.000858,0.0256,0.121,0.681,96.57,2.44,4
156,2g2GkH3vZHk4lWzBjgQ6nY,(What A) Wonderful World,Sam Cooke,71,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,2.09,4
157,5vQFTk04Z5BCu7Mgr25zJD,"Summer Highland Falls - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,22,0.396,0.706,5,-8.368,1,0.108,0.314,5.21e-06,0.941,0.366,94.009,5.49,4
158,6FLwmdmW77N1Pxb1aWsZmO,Only Time,Enya,74,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,3.64,4
159,1JonJwyZ1tPU9uKuTBhaZy,"Allentown - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,23,0.556,0.927,2,-6.524,1,0.0546,0.0625,0.000129,0.787,0.534,113.586,4.81,4
160,46n2EGFnPC3tzWCN1Aqe26,This I Promise You,*NSYNC,70,0.55,0.587,2,-6.279,1,0.0329,0.354,0.0,0.128,0.466,165.975,4.75,4
161,18sA8colSyu9e3zVNdYwTC,"It's Still Rock and Roll to Me - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,22,0.533,0.895,2,-6.512,1,0.0668,0.000611,0.0902,0.972,0.183,128.6,4.14,4
162,2jSJm3Gv6GLxduWLenmjKS,Digital Bath,Deftones,67,0.338,0.859,4,-4.938,0,0.0824,0.00122,0.211,0.0936,0.504,92.966,4.26,4
163,3qFOIGJ0V9Uvw40OLUI6Sb,"Don't Ask Me Why - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,22,0.549,0.86,5,-8.641,1,0.126,0.102,6.32e-06,0.972,0.409,98.542,4.83,4
164,4wEuNvb7oG8oZYrZPZ9rPr,Me and the Birds,Duster,66,0.475,0.531,8,-6.552,0,0.0317,0.752,0.0634,0.53,0.223,119.643,1.59,4
165,7FNi32yhxdiOwY6EKzbZrI,Dizzy Strings - Buddha Remastered - 2000,Chet Atkins & His Colorado Mountain Boys,18,0.77,0.328,7,-13.295,1,0.0459,0.942,0.424,0.17,0.905,125.877,2.7,4
166,2aGw77pZqli064JiPuXYRi,I'm Like A Bird,Nelly Furtado,74,0.623,0.607,10,-5.113,1,0.0353,0.147,3.29e-06,0.227,0.614,89.654,4.05,4
167,2Lu058TQgCxT5MuS5ulxOG,Inside You,Godhead,22,0.555,0.796,4,-6.102,1,0.0781,0.00016,0.0325,0.12,0.355,119.678,3.53,4
168,7IoK6jZBxY7NMoQPoPXZCF,Passenger,Deftones,66,0.345,0.797,0,-6.152,1,0.0551,0.00188,0.0668,0.145,0.223,117.987,6.14,4
169,2zoiIZ986gfMotSN2OaxUG,Rasputin,Boney M.,36,0.769,0.683,6,-14.722,0,0.0424,0.267,0.00245,0.0872,0.969,126.899,1.58,4
170,2nejvFyJeTDtMRP2nUMt0J,Abrázame Muy Fuerte,Juan Gabriel,76,0.515,0.387,4,-7.343,0,0.0567,0.689,0.0,0.126,0.312,135.739,3.99,4
171,3pHOUeRpD7ui0FQ5IRJMjw,"To You, In 2000 Years",RichaadEB,17,0.277,0.957,8,-5.656,1,0.107,1.04e-06,0.643,0.293,0.109,94.96,4.06,4
172,5H3B1WtZYGmyOYOXgQltKU,Under The Influence,Eminem,71,0.921,0.752,6,-4.32,1,0.27,0.0174,0.0,0.135,0.705,96.985,5.36,4
173,7fqLF1KgIRjD4M5KVEZjMp,Wish I Could Forget You - 2000 Version,Silverstein,18,0.479,0.99,0,-5.752,1,0.249,0.00166,0.0542,0.182,0.321,102.567,3.61,3
174,0R8P9KfGJCDULmlEoBagcO,Trouble,Coldplay,75,0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,4.56,4
175,0w8tpdBoygRtPBYJwd77Uo,No Quiero Saber - 2000 Mix,Selena,18,0.779,0.821,0,-7.615,1,0.0414,0.0242,9.42e-06,0.169,0.875,119.618,3.58,4
176,2TTYIwTM2iLC1YOyHuhRMt,Lucky,Britney Spears,70,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,3.44,4
177,4WIQ2vP8qkTOSi79tqqQ2A,"The Ballad of Billy the Kid - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,21,0.355,0.865,0,-5.759,1,0.119,0.215,0.000122,0.983,0.222,121.519,6.87,4
178,68uupqD2ijA27hJxtvnsLH,Cumbia De La Cobra,Fito Olivares y Su Grupo,65,0.744,0.738,7,-7.282,1,0.0362,0.045,0.0134,0.0746,0.924,98.14,3.31,4
179,2tGfajs07TbFHp9AvG8K0O,"We Didn't Start the Fire - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,23,0.486,0.991,2,-3.834,1,0.121,0.00379,4.76e-05,0.99,0.32,142.0,5.36,4
180,47PiSg7z5qjUyEGKN4I1g7,Secreto De Amor,Joan Sebastian,72,0.569,0.483,2,-7.111,1,0.0421,0.76,4.75e-05,0.106,0.624,96.502,4.55,4
181,5zZadDbqwrJZ0Pe1YpJ7OM,2000 Light Years From Home,The Rolling Stones,17,0.377,0.623,9,-13.619,1,0.0456,0.00242,0.00489,0.165,0.27,122.428,4.75,4
182,58rdbCe3SBJuJeWEJa8Htm,Modern Day Bonnie and Clyde,Travis Tritt,63,0.647,0.874,9,-5.075,0,0.0337,0.101,1.79e-05,0.277,0.918,89.727,4.74,4
183,1Uh5MTVlwtjY672LxWOqoS,"You May Be Right - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,22,0.282,0.996,11,-4.443,0,0.214,0.00216,0.000951,0.948,0.109,152.953,6.13,4
184,0WHOPmOuQKuu05k4g3UTvk,Wonderful,Everclear,65,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25e-06,0.346,0.734,186.765,4.68,4
185,1RFnWu17LotgQlAXCc5Du4,"Chinatown, My Chinatown - Buddha Remastered - 2000",Chet Atkins and his Galloping Guitar,17,0.591,0.345,9,-13.84,1,0.0334,0.913,0.859,0.1,0.625,140.255,2.0,4
186,35o9a4iAfLl5jRmqMX9c1D,Shape of My Heart,Backstreet Boys,75,0.575,0.786,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,3.83,4
187,0b9d9bLTymAIo605NyUZvi,"Intro / Beethoven's Ninth Symphony - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,21,0.275,0.908,2,-9.009,1,0.0638,0.759,0.979,0.962,0.147,137.483,1.72,3
188,5QhBKPqsnX1uY9fZNaAtZg,Stronger,Britney Spears,70,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,3.38,4
189,4jFYKe1Iyhyuwbzmn5jYTE,2000000 Year Anniversary,dennokop,14,0.645,0.77,4,-5.267,0,0.0972,0.226,0.0,0.227,0.874,169.957,2.9,4
190,7MiLmLbwNoyf47xQ4TCVYp,Papa Was A Rollin' Stone - Single Version,The Temptations,69,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,6.99,4
191,3VyikDhK0wHWDuZSjyoaly,"Medley: Amanda/A Couple More Years - Live at the Ryman Auditorium, Nashville, TN - January 2000",Waylon Jennings,18,0.49,0.368,9,-10.468,1,0.0322,0.685,0.000254,0.879,0.195,110.077,7.41,3
192,5egqKwgK5r5rvGD1LrtR7J,Points of Authority,Linkin Park,70,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952,3.34,4
193,0lmRWcqhC8wFVUJBXKXfia,"Prelude / Angry Young Man - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,20,0.362,0.958,0,-5.311,1,0.0539,0.0167,0.0895,0.955,0.463,97.627,5.38,4
194,0mXMr1OVZZKYmOinBaofOp,Slob On My Nob (feat. Project Pat),Tear Da Club Up Thugs,63,0.864,0.672,1,-5.168,0,0.261,0.00718,0.0,0.215,0.562,84.823,1.98,4
195,7D8mQXEZm7GQqgTM48FgBN,"This Night - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,20,0.458,0.707,8,-7.043,1,0.0393,0.0776,0.0,0.953,0.389,110.699,4.82,3
196,3iwsyTZzOWHZbHffBEyi1N,Right Now,SR-71,65,0.524,0.967,8,-3.322,1,0.0392,0.000289,7.41e-06,0.324,0.731,116.273,2.79,4
197,7zJobhMVgGeYxGxSPcdw33,2000 Light Years From Home / She’s A Rainbow / Keyboard Duet - Live,The Rolling Stones,22,0.158,0.855,2,-7.001,1,0.078,0.0303,0.0219,0.708,0.0612,99.535,7.4,4
198,0YwNdeDFbGP6AGwsQrtzdY,I Am A Man Of Constant Sorrow - Radio Edit,The Soggy Bottom Boys,65,0.564,0.328,5,-13.096,1,0.0292,0.666,0.0,0.0915,0.725,85.881,3.17,4
199,0or8152mxGwBuqdkw900eh,"I've Loved These Days - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,20,0.293,0.558,10,-9.445,1,0.0366,0.165,3.33e-06,0.987,0.284,81.833,4.5,4
200,1TwVcKR6JojvPwBGbWZT36,Dance Tonight,Lucy Pearl,66,0.787,0.425,10,-5.692,0,0.0641,0.00637,0.00169,0.196,0.711,99.225,3.69,4
201,6uRaBI9m8N09xzUQ1qRIIM,"100,000 Years - Live At B.C. Place Stadium, Vancouver/1999",KISS,17,0.191,0.997,8,-4.787,1,0.144,0.000879,0.911,0.993,0.0548,135.708,5.8,4
202,2MSgFefjK0T7Iwjvr3OKqV,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Frédéric Chopin,70,0.225,0.0047,1,-30.928,0,0.0509,0.992,0.881,0.0722,0.186,163.665,4.32,4
203,4VNaGqyRYEP6xeWWsZrm0I,Centipede Boogie - Buddha Remastered - 2000,Chet Atkins and his Guitar Pickers,17,0.824,0.385,0,-11.359,1,0.0529,0.849,0.78,0.0888,0.953,105.445,2.67,4
204,33kKcOJoyNduHwXhEnga8X,Sea of Love,Cat Power,67,0.585,0.0859,6,-11.478,0,0.0484,0.94,0.0,0.16,0.12,78.54,2.32,4
205,2XF83HUmqyAiVzdv1ZwKBQ,"Honky Tonk Women - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,20,0.544,0.979,2,-5.018,1,0.056,0.0014,0.0134,0.898,0.466,110.438,3.29,4
206,3PbHle8KhJp6GuO1jLdEmQ,Be Like That,3 Doors Down,66,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,4.43,4
207,4pLKhaFg6QGA4h80BBVJoa,2000 Light Years From Home,The Rolling Stones,18,0.335,0.708,9,-9.983,1,0.067,0.00436,0.000137,0.123,0.251,122.664,4.74,4
208,1aC1IBAETh2XYGOE8kCC6t,Loser,3 Doors Down,64,0.493,0.88,6,-6.424,0,0.0693,0.0108,2.66e-05,0.226,0.389,147.913,4.41,4
209,4BfPITJixw7NLEO0Ioby00,Galloping On The Guitar - Buddha Remastered - 2000,Chet Atkins and his Guitar Pickers,16,0.745,0.515,2,-11.709,1,0.0442,0.796,0.894,0.0637,0.897,109.66,2.47,4
210,5susfx6SX1tebTCLSxe74K,Un Idiota,Joan Sebastian,71,0.594,0.39,9,-9.174,1,0.0396,0.517,0.0,0.118,0.34,85.366,3.32,4
211,09lxlzxk2NyZGICH5X0sy9,A Year Without Rain,Selena Gomez & The Scene,25,0.629,0.802,2,-5.26,0,0.0465,0.0129,2.66e-05,0.0893,0.407,119.977,3.93,4
212,6uSa5iCMwPr10Ftpz8w09b,Love,Musiq Soulchild,61,0.569,0.385,1,-9.919,0,0.0499,0.342,0.0,0.0876,0.339,99.738,5.08,4
213,6LN3ZpJSC0vMr2nZAduWNP,"Walk, Don't Run - Buddha Remastered - 2000",Chet Atkins,17,0.505,0.421,9,-13.826,0,0.0347,0.815,0.958,0.174,0.696,169.056,2.43,4
214,09RhTAi0nuzCs5KS2XWSs5,Faggot,Mindless Self Indulgence,67,0.63,0.76,1,-10.347,1,0.115,0.000916,0.000856,0.0766,0.561,152.042,2.73,4
215,2IDUUOzfvY9CqLlepcyG3U,Cascade - Buddha Remastered - 2000,Chet Atkins,15,0.556,0.659,7,-13.877,1,0.0319,0.525,0.862,0.123,0.82,141.862,2.46,4
216,19CmuECYssqkPWANF4nLWM,Para No Verte Más,La Mosca Tse-Tse,77,0.658,0.815,0,-6.834,1,0.105,0.0168,0.0,0.341,0.837,99.276,3.19,4
217,6o6hu19iHgUMnLGxzm0rwL,I Sell Society,Godhead,19,0.421,0.907,0,-5.836,1,0.086,0.000369,0.0843,0.27,0.186,179.44,4.77,4
218,21ryEt5nCkFjsHJHegnLOA,We Are The Dinosaurs,The Laurie Berkner Band,63,0.687,0.242,0,-9.016,1,0.0577,0.638,9.16e-05,0.0686,0.78,119.232,2.28,4
219,0bjh0j7BgECHjNn805jTX5,Rattlesnake Shake - Live 2000,Fleetwood Mac,17,0.268,0.861,2,-7.484,1,0.0536,0.0309,0.779,0.267,0.453,108.283,7.81,4
220,2QhURnm7mQDxBb5jWkbDug,Don't Panic,Coldplay,70,0.602,0.612,0,-8.409,1,0.0335,0.206,0.00607,0.107,0.453,122.062,2.28,4
221,5cy8U3knWBPQ1gHhTQ1DC2,Telling My Troubles To My Old Guitar - Buddha Remastered - 2000,Chet Atkins and his Guitar Pickers,16,0.845,0.374,2,-14.403,1,0.0497,0.834,0.175,0.201,0.771,101.81,2.76,4
222,1H5tvpoApNDxvxDexoaAUo,Who Let The Dogs Out,Baha Men,69,0.869,0.887,0,-4.505,1,0.0993,0.0605,0.0,0.148,0.784,129.221,3.31,4
223,1IEp8PxJDBsFzgzwzdwSBA,"Goodnight Saigon - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,20,0.299,0.625,11,-6.074,1,0.0491,0.0737,0.000414,0.995,0.165,105.242,7.47,4
224,2RQ3fWFZJJe4G5KkHEACww,Pinch Me,Barenaked Ladies,63,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88e-05,0.056,0.794,95.349,4.75,4
225,4EMwieymtOOg9Etmykn1GO,You Won't Fail,The O'Jays,25,0.479,0.403,11,-11.67,1,0.0405,0.594,0.0,0.618,0.38,96.086,5.32,3
226,0rK4HCKzv2r1IXqKX3DKpq,Who I Am,Jessica Andrews,62,0.463,0.674,7,-5.422,1,0.0319,0.0115,0.0,0.123,0.259,84.039,4.25,4
227,3olHh89F7fq1KqhhpQujPS,"Dance to the Music - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,18,0.528,0.985,11,-5.272,0,0.115,0.0116,0.00569,0.958,0.162,136.799,3.29,4
228,4x3381mYJqptPqT6OKUfmu,Dare You To Move,Switchfoot,64,0.426,0.881,4,-4.526,1,0.0404,0.00573,0.0693,0.389,0.259,139.986,4.13,4
229,45NGMcT1DJYc6ZInvCC1g6,"Big Man On Mulberry Street - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,19,0.451,0.819,11,-5.562,0,0.044,0.00133,0.00201,0.98,0.306,123.044,5.49,4
230,4GoBPGSNDWr9Sgi2Sc8xsj,Me Gusta Vivir De Noche,Los Tucanes De Tijuana,70,0.898,0.594,5,-6.003,1,0.0479,0.335,0.000822,0.254,0.953,119.709,3.59,4
231,4pI4NojSCn897ISxfrEQ2H,2000 Light Years From Home,Men Without Hats,13,0.549,0.826,5,-5.573,1,0.0366,0.0138,0.0,0.0765,0.609,135.128,4.19,4
232,1CeizRCGEYPWooEeVfmyFL,A Long Walk,Jill Scott,60,0.713,0.541,6,-9.295,0,0.248,0.0617,0.000137,0.112,0.28,75.714,4.68,4
233,3b8hEmlGACGbjX2ykvRtCa,2000 Light Years from Home,The Danse Society,16,0.467,0.907,2,-8.775,0,0.0866,0.0229,0.227,0.0682,0.299,121.95,4.02,4
234,2rtGaCAeYtmcIvuZsvgTf6,How to Disappear Completely,Radiohead,67,0.167,0.302,6,-11.644,0,0.0345,0.316,0.797,0.11,0.19,102.026,5.94,4
235,2LPXUDY71PRORRnxQCLnf3,The Nashville Jump - Buddha Remastered - 2000,Chet Atkins & His Colorado Mountain Boys,16,0.677,0.157,7,-11.941,1,0.124,0.766,0.302,0.0889,0.947,162.0,2.54,4
236,1ak0S3NhwWrUgNlQhJ1412,Case Of The Ex (Whatcha Gonna Do),Mýa,61,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,3.95,4
237,2UFlmwsh1ykEjMVaIoNQ1p,New Spanish Two-Step - Buddha Remastered - 2000,Chet Atkins and his Galloping Guitar,17,0.696,0.324,9,-12.093,1,0.0386,0.925,0.794,0.0988,0.896,107.519,2.19,4
238,6nv4Z02oXZMaC5CYCoqjDk,Murder,Maay,67,0.762,0.468,8,-14.498,0,0.101,0.0874,0.137,0.118,0.767,127.447,1.88,4
239,4ccSQfuTKztv1mDhgXalTS,Out of This World - Unreleased 2000,The Cure,11,0.666,0.598,2,-8.929,1,0.0329,0.0393,0.214,0.271,0.128,89.986,7.03,4
240,038jgLNIvp7QQNf5vILf5d,Kiss This,Aaron Tippin,61,0.765,0.706,6,-5.477,0,0.026,0.047,4.25e-06,0.36,0.669,116.02,2.9,4
241,1NC1foeML5rafcPLaUOBWM,Memphis Blues - Buddha Remastered - 2000,Chet Atkins and his Galloping Guitar,15,0.712,0.283,9,-11.035,1,0.0428,0.919,0.328,0.0894,0.696,123.507,2.14,4
242,5kHkaBN8OEQlmXfQkACxSt,3 Libras,A Perfect Circle,64,0.518,0.744,9,-8.248,1,0.0374,0.00383,0.007,0.078,0.211,144.019,3.66,3
243,4sGmQx3yMBOVB2gdu6SHqM,Tweedlee Dee - Buddha Remastered - 2000,Chet Atkins and his Galloping Guitar,16,0.781,0.199,0,-17.412,1,0.0453,0.958,0.894,0.147,0.663,113.779,2.42,4
244,7CvOnbFdnIoXMQ4eFCo5lB,Around the World (La La La La La) - Radio Version,A Touch Of Class,70,0.617,0.977,9,-7.028,0,0.0276,0.153,0.0016,0.133,0.679,131.965,3.58,4
245,1QEU0SPYfYCiOny7Mgd71Q,London's Burning,Silverchair,26,0.213,0.977,5,-5.426,1,0.102,0.000264,0.061,0.151,0.212,173.012,3.29,4
246,5NiUrZVKyLpsyj62Roq5FW,The Light,Common,64,0.939,0.727,4,-4.349,0,0.235,0.0346,0.0,0.0854,0.662,96.968,4.36,4
247,7186pFNMEYCHthdlzDwdKF,Year 2000 Non-Compliant Cardia,Mogwai,10,0.511,0.519,7,-8.323,1,0.0309,0.000497,0.864,0.116,0.249,98.185,3.43,3
248,2kRFrWaLWiKq48YYVdGcm8,Everything In Its Right Place,Radiohead,68,0.296,0.463,5,-11.412,0,0.0449,0.705,0.0482,0.0954,0.0629,123.943,4.19,5
249,1KvT0FuiRvjmhc9TyRfE5E,Light Years - Live,Pearl Jam,20,0.584,0.724,2,-12.996,1,0.0282,0.328,0.0205,0.75,0.881,107.778,4.91,4
250,6nLo31nvPVwGs9DfDwDmm7,Rain,Juganza,65,0.406,0.379,4,-18.555,0,0.0671,0.104,0.657,0.117,0.0973,124.987,4.42,4
251,1APsQgrv2ovu7EQHzHGaOk,"100,000 Years - Live/1975",KISS,18,0.268,0.991,10,-5.944,0,0.225,0.00157,0.543,0.702,0.124,165.99,12.16,4
252,3PJivN5BZ2ckFa22igIu4a,Crazy,K-Ci & JoJo,62,0.677,0.648,0,-4.4,1,0.0259,0.0987,0.0,0.554,0.448,116.128,4.34,4
253,2TubootYKHqtR3AH3c6dTX,Dance Of The Goldenrod - Buddha Remastered - 2000,Chet Atkins and his Guitar Pickers,14,0.691,0.331,9,-14.536,1,0.0651,0.835,0.927,0.118,0.814,146.8,2.66,3
254,1zmvaeDthBdtthb4RgYr9a,Born to Fly,Sara Evans,61,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178,5.61,4
255,4ES6XCmk0DI3s5fdZiGgPA,"Auld Lang Syne - Live at Madison Square Garden, New York, NY - December 31, 1999",Billy Joel,17,0.276,0.589,6,-9.993,1,0.0433,0.0419,0.0,0.996,0.319,68.993,1.74,4
256,7neWp4incUBLP1XQTNWmP0,La Vaca,Mala Fe,64,0.738,0.927,9,-5.439,1,0.101,0.23,0.00515,0.684,0.665,170.011,4.26,4
257,1ydN9pfEG0OmDvwKhUi0DT,Silver Bell - Buddha Remastered - 2000,Chet Atkins,13,0.699,0.501,9,-12.311,1,0.0433,0.6,0.842,0.0522,0.942,117.043,2.28,4
258,5BAbezIjIvHR4VOMECrIv9,Felicidad,Los Socios Del Ritmo,64,0.84,0.56,5,-6.173,0,0.0446,0.115,0.0,0.128,0.921,80.042,3.29,4
259,1zS9wYtzrhUcRxfdE9sp1B,2000 Years,12 Step Rebels,9,0.564,0.984,0,-5.439,1,0.105,0.0492,0.0,0.372,0.55,130.695,3.14,4
260,29b2b96jozyD9GPCkOrVLs,Day Tripper - Remastered 2015,The Beatles,67,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,2.82,4
261,7nl87BNTrWxq8BiYdu3QoQ,Country Gentleman - (Buddha Remastered - 2000) [Stereo],Chet Atkins and his Gallopin' Guitar,13,0.798,0.312,9,-10.64,1,0.0477,0.837,0.0791,0.145,0.961,93.741,2.25,4
262,3xVtc7PB4V3AqAfq4Iahli,I'm Back,Eminem,65,0.878,0.595,11,-3.924,0,0.203,0.0146,6.8e-05,0.328,0.851,89.995,5.16,4
263,5SjBPEavxJAcNMHB791jtd,My Rose Of Waikiki - The 1940's,Jules Ah See,16,0.605,0.0826,8,-17.452,1,0.0339,0.941,0.934,0.17,0.308,116.756,2.96,4
264,6nEkxYIEnrbYH7h1hJ8Xn6,She Loves You - Mono / Remastered,The Beatles,70,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,2.35,4
265,1wBOuV6Zc5JUeoRvd9pPXR,"Hard To Be A Husband, Hard To Be A Wife - Live (2000/Grand Ole Opry)",Chely Wright,12,0.427,0.412,6,-11.0,1,0.0426,0.856,0.0,0.975,0.334,141.883,3.85,5
266,0ndYI8UT0PMaJzKLJbFr35,Que Vuelva,Alex Bueno,67,0.872,0.641,6,-7.736,1,0.0406,0.269,0.0,0.0694,0.943,134.961,4.8,4
267,51xHKy7gChnEp8hiWpkWYq,Nobody's Sweetheart - Buddha Remastered - 2000,Chet Atkins,13,0.672,0.182,0,-17.082,1,0.0358,0.966,0.809,0.132,0.478,96.196,2.23,4
268,0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,77,0.461,0.448,7,-10.665,1,0.0246,0.161,1.18e-06,0.0811,0.418,173.86,4.28,4
269,5vF9ybxmksQv1eIkfNe17f,Mountain Melody - Buddha Remastered - 2000,Chet Atkins,13,0.796,0.426,4,-12.96,1,0.0429,0.95,0.924,0.127,0.887,133.946,2.15,4
270,4oPNN7syJYSjzDhRerF966,Untitled (How Does It Feel),D'Angelo,64,0.838,0.304,4,-9.975,0,0.0626,0.16,0.0267,0.0828,0.221,112.618,7.18,3
271,69KgKlB1OiCxb0KCD0hr0f,One Shining Moment - 2000 Version,David Barrett,10,0.252,0.534,5,-10.377,1,0.0533,0.126,0.00468,0.116,0.078,90.574,3.62,4
272,5OQGeJ1ceykovrykZsGhqL,Breathless,The Corrs,73,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,3.46,4
273,1jv4wdkQvJW0zRsdYu6IjJ,"Light Years Away - Live at the Metropolis Theatre, Montreal, Canada - December 2000",Joe Satriani,16,0.172,0.977,0,-6.192,1,0.221,9.98e-05,0.905,0.988,0.172,197.672,6.45,4
274,4K1DB7EedHPuVnhVrnvf2U,How I Could Just Kill a Man,Rage Against The Machine,64,0.598,0.939,7,-3.663,1,0.105,0.00114,9.26e-06,0.288,0.63,95.884,4.08,4
275,3YXvwbDn5GQYwi4xncGxjh,I Hate Today,Godhead,16,0.208,0.489,11,-8.798,0,0.032,0.00941,0.951,0.0649,0.117,134.923,4.83,4
276,66BjgQodHebiX5QGpBAjyQ,Tell It Like It Is,Aaron Neville,59,0.542,0.461,2,-7.071,0,0.0286,0.465,0.0,0.177,0.629,94.214,2.74,3
277,408rk9hOZx4y1ojOu4XSch,Hula Blues - The 1940's,Jules Ah See,15,0.71,0.141,5,-15.482,1,0.0454,0.993,0.895,0.126,0.741,171.005,3.04,4
278,49aUxrufliNDGj7MTm7pNU,The Way,Jill Scott,59,0.717,0.402,1,-9.712,1,0.0316,0.0187,0.0113,0.0994,0.453,140.418,4.26,4
279,20oz9SxrCtLBdZO8JuezSN,2000 Years,King Tubby,13,0.713,0.437,7,-10.639,1,0.236,0.0308,0.0,0.222,0.501,80.983,2.96,4
280,6hQszXJIYhtjmSTmDqZpeU,Hold On Loosely,38 Special,60,0.55,0.707,9,-5.554,1,0.0304,0.00677,6.63e-05,0.0853,0.821,127.238,4.66,4
281,7LH1WfvWxKwgRf5HWN1ndB,Possession - Unreleased 2000,The Cure,9,0.58,0.99,2,-3.351,1,0.0658,0.224,0.029,0.0858,0.442,119.989,5.28,4
282,18ohWhzbMCynq5QJ68ifkW,Criminal,Eminem,65,0.81,0.724,4,-6.153,0,0.268,0.127,0.0,0.306,0.573,101.941,5.33,4
283,4UfgBCSuJrpuapsuKN8aDb,Rainbow - (Buddha Remastered - 2000) [Stereo],Chet Atkins,13,0.691,0.342,9,-13.348,1,0.0492,0.975,0.888,0.153,0.791,109.264,2.6,4
284,0qksx8mV28lztYIZ1om8ml,Shiver,Coldplay,70,0.396,0.803,4,-6.186,1,0.0487,0.0334,0.0,0.0688,0.286,116.705,5.07,3
